id_declaracion,id_importador,tipo_importador,departamento,ciudad,subpartida_arancelaria,descripcion_producto,pais_origen,anio_declaracion,valor_fob,fletes,seguros,valor_cif,arancel,iva,valor_total_pagar,estado_declaracion,fecha_declaracion
IMP-2026-00362,IM-139807,Persona natural,Atlántico,Barranquilla,3004.90.00,Medicamentos para uso humano,China,2025,102029000.0,6210000.0,788000.0,109027000.0,8588500.0,22346900.0,139962400.0,En revisión,2025-03-16
IMP-2026-00474,IM-302897,Persona jurídica,Bogotá D.C., bogotá ,8471.30.00,Máquinas automáticas para procesamiento de datos,España,2025,30367000.0,721000.0,565000.0,31653000.0,661100.0,6139700.0,38453800.0,Extemporánea,2025-10-03
IMP-2026-00183,IM-962287,Persona natural,Valle del Cauca,Yumbo,3004.90.00,Medicamentos para uso humano,Alemania,2024,60215000.0,2114000.0,613000.0,62942000.0,1714500.0,12284700.0,76941200.0,Con corrección,2024-07-20
IMP-2026-00416,IM-240288,Persona jurídica,Cundinamarca,Mosquera,8517.12.00,Teléfonos móviles,España,2025,71078000.0,5022000.0,460000.0,76560000.0,5607000.0,15611700.0,97778700.0,Con corrección,2025-07-22
IMP-2026-00355,IM-136332,Persona natural,Bogotá D.C.,Bogotá,8703.23.00,Vehículos automóviles con motor de émbolo,Alemania,2025,9924000.0,544000.0,129000.0,10597000.0,966300.0,2197000.0,13760300.0,Extemporánea,2025-08-05
IMP-2026-00104,IM-579123,Persona natural,Bogotá D.C.,Bogotá,8471.30.00,Máquinas automáticas para procesamiento de datos,México,2025,28879000.0,753000.0,181000.0,29813000.0,3134700.0,6260100.0,39207800.0,Extemporánea,2025-02-17
IMP-2026-00221,IM-701334,Persona jurídica,Antioquia,Envigado,8703.23.00,Vehículos automóviles con motor de émbolo,Japón,2025,48440000.0,1765000.0,645000.0,50850000.0,4968700.0,10605600.0,66424300.0,Con corrección,2025-05-04
IMP-2026-00131,IM-388375,Persona jurídica,Valle del Cauca,Cali,8703.23.00,Vehículos automóviles con motor de émbolo,Japón,2024,75934000.0,4726000.0,622000.0,81282000.0,1662700.0,15759500.0,98704200.0,Con corrección,2024-02-05
IMP-2026-00354,IM-501320,Persona jurídica,Atlántico,Soledad,9403.60.00,Muebles de madera,México,2025,109323000.0,7849000.0,1398000.0,118570000.0,8522500.0,24147600.0,151240100.0,Con corrección,2025-08-01
IMP-2026-00339,IM-405759,Persona jurídica,Valle del Cauca,Yumbo,3004.90.00,Medicamentos para uso humano,Brasil,2024,120623000.0,3873000.0,1822000.0,126318000.0,18377600.0,27492200.0,172187800.0,Extemporánea,2024-06-07
IMP-2026-00401,IM-213355,Persona jurídica,Atlántico,Soledad,8517.12.00,Teléfonos móviles,Estados Unidos,2025,21649000.0,467000.0,152000.0,22268000.0,3217000.0,4842200.0,30327200.0,Con corrección,2025-05-22
IMP-2026-00061,IM-549433,Persona natural,Bogotá D.C.,Bogotá,3004.90.00,Medicamentos para uso humano,España,2024,17076000.0,1214000.0,167000.0,18457000.0,469200.0,3596000.0,22522200.0,En revisión,2024-02-21
IMP-2026-00095,IM-896907,Persona natural,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,Brasil,2025,32034000.0,2084000.0,523000.0,34641000.0,535800.0,6683600.0,41860400.0,Con corrección,2025-11-15
IMP-2026-00194,IM-853789,Persona jurídica,Atlántico,Barranquilla,8471.30.00,Máquinas automáticas para procesamiento de datos,Japón,2025,7611000.0,311000.0,122000.0,8044000.0,545600.0,1632000.0,10221600.0,Extemporánea,2025-07-23
IMP-2026-00141,IM-265056,Persona natural,Antioquia,Itagüí,8703.23.00,Vehículos automóviles con motor de émbolo,Estados Unidos,2024,284068000.0,6351000.0,4827000.0,295246000.0,27807800.0,61380200.0,384434000.0,Con corrección,2024-01-05
IMP-2026-00149,IM-514991,Persona jurídica,Valle del Cauca,Cali,3004.90.00,Medicamentos para uso humano,Corea del Sur,2025,20862000.0,567000.0,383000.0,21812000.0,1942100.0,4513300.0,28267400.0,En revisión,2025-09-03
IMP-2026-00203,IM-589131,Persona natural,Antioquia,Itagüí,8517.12.00,Teléfonos móviles,ALEMANIA,2024,138459000.0,4059000.0,1070000.0,143588000.0,18561300.0,30808400.0,192957700.0,Extemporánea,2024-06-08
IMP-2026-00153,IM-935012,Persona jurídica,Cundinamarca,Soacha,,Medicamentos para uso humano,China,2025,100551000.0,4159000.0,1991000.0,106701000.0,9695500.0,22115300.0,138511800.0,Con corrección,2025-11-10
IMP-2026-00338,IM-587686,Persona jurídica,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,Alemania,2024,56316000.0,3380000.0,400000.0,60096000.0,270200.0,11469600.0,71835800.0,Con corrección,2024-07-03
IMP-2026-00415,IM-963862,Persona natural,Bogotá D.C.,Bogotá,3004.90.00,Medicamentos para uso humano,Alemania,2025,39220000.0,1043000.0,518000.0,40781000.0,2779500.0,8276500.0,51837000.0,Con corrección,2025-03-03
IMP-2026-00011,IM-358607,Persona jurídica,Cundinamarca,Mosquera,3004.90.00,Medicamentos para uso humano,Japón,2024,90653000.0,3509000.0,1160000.0,95322000.0,7817000.0,19596400.0,122735400.0,Extemporánea,2024-05-05
IMP-2026-00270,IM-462659,Persona natural,Santander,Bucaramanga,9403.60.00,Muebles de madera,Estados Unidos,2024,23421000.0,1263000.0,211000.0,24895000.0,3281000.0,5353400.0,33529400.0,Extemporánea,2024-09-24
IMP-2026-00097,IM-982277,Persona natural,Antioquia,Itagüí,8471.30.00,Máquinas automáticas para procesamiento de datos,España,2025,78763000.0,3415000.0,407000.0,82585000.0,11215600.0,17822100.0,111622700.0,Presentada,2025-02-08
IMP-2026-00211,IM-147504,Persona natural,Bogotá D.C.,Bogotá,,Teléfonos móviles,México,2025,72067000.0,1498000.0,453000.0,74018000.0,2308100.0,14502000.0,90828100.0,Con corrección,2025-09-02
IMP-2026-00241,IM-815894,Persona natural,Antioquia,Envigado,3004.90.00,Medicamentos para uso humano,Corea del Sur,2025,38280000.0,2746000.0,676000.0,41702000.0,1996100.0,8302600.0,52000700.0,Presentada,2025-07-03
IMP-2026-00058,IM-120480,Persona jurídica,Valle del Cauca,Cali,3004.90.00,Medicamentos para uso humano,España,2025,16900000.0,518000.0,323000.0,17741000.0,2538500.0,3853100.0,24132600.0,Presentada,2025-10-23
IMP-2026-00302,IM-980690,Persona jurídica,Atlántico,Soledad,3004.90.00,Medicamentos para uso humano,España,2025,37969000.0,1896000.0,542000.0,40407000.0,4257700.0,8486300.0,53151000.0,En revisión,2025-07-23
IMP-2026-00390,IM-393964,Persona jurídica,Antioquia,Envigado,8471.30.00,Máquinas automáticas para procesamiento de datos,Estados Unidos,2025,29235000.0,1828000.0,162000.0,31225000.0,1419800.0,6202500.0,38847300.0,En revisión,2025-05-10
IMP-2026-00360,IM-987624,Persona jurídica,Bogotá D.C.,Bogotá,8703.23.00,Vehículos automóviles con motor de émbolo,Corea del Sur,2024,36095000.0,1890000.0,349000.0,38334000.0,3509500.0,7950300.0,49793800.0,En revisión,2024-04-19
IMP-2026-00037,IM-217308,Persona natural,Bogotá D.C.,Bogotá,,Teléfonos móviles,México,2025,32856000.0,943000.0,406000.0,34205000.0,5057100.0,7459800.0,46721900.0,Presentada,2025-09-01
IMP-2026-00455,IM-712353,Persona jurídica,Cundinamarca,Chía,8517.12.00,Teléfonos móviles,China,2025,186159000.0,9985000.0,2616000.0,198760000.0,20168200.0,41596400.0,260524600.0,Con corrección,2025-03-06
IMP-2026-00021,IM-392004,Persona jurídica,Valle del Cauca,Cali,8703.23.00,Vehículos automóviles con motor de émbolo,Brasil,2024,89749000.0,6573000.0,1084000.0,97406000.0,1747400.0,18839100.0,117992500.0,En revisión,2024-09-08
IMP-2026-00447,IM-805034,Persona natural,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,México,2025,131778000.0,7018000.0,669000.0,139465000.0,15919700.0,29523100.0,184907800.0,Con corrección,2025-11-12
IMP-2026-00333,IM-704663,Persona natural,Antioquia,Envigado,8703.23.00,Vehículos automóviles con motor de émbolo,España,2024,111583000.0,3610000.0,,115938000.0,4691100.0,22919500.0,143548600.0,Extemporánea,2024-05-23
IMP-2026-00076,IM-575786,Persona jurídica,Cundinamarca,Mosquera,8517.12.00,Teléfonos móviles,Alemania,2025,93403000.0,7263000.0,1638000.0,102304000.0,10680100.0,21467000.0,134451100.0,Con corrección,2025-06-23
IMP-2026-00201,IM-535810,Persona jurídica,Cundinamarca,Soacha,9403.60.00,Muebles de madera,España,2024,38542000.0,2077000.0,231000.0,40850000.0,4752000.0,8664400.0,54266400.0,En revisión,2024-03-15
IMP-2026-00078,IM-303547,Persona jurídica,Santander,Floridablanca,8703.23.00,Vehículos automóviles con motor de émbolo,Brasil,2025,28502000.0,1792000.0,,30719000.0,1289900.0,6081700.0,38090600.0,Con corrección,2025-02-27
IMP-2026-00264,IM-581294,Persona natural,Antioquia,Envigado,3004.90.00,Medicamentos para uso humano,Brasil,2024,239935000.0,6663000.0,4398000.0,250996000.0,35979700.0,54525400.0,341501100.0,Con corrección,2024-06-13
IMP-2026-00309,IM-239136,Persona natural,VALLE DEL CAUCA,Buenaventura,9403.60.00,Muebles de madera,México,2024,97483000.0,3935000.0,1679000.0,103097000.0,1238900.0,19823800.0,124159700.0,Con corrección,2024-12-28
IMP-2026-00150,IM-303322,Persona jurídica,Antioquia,Medellín,8471.30.00,Máquinas automáticas para procesamiento de datos,Corea del Sur,2024,13503000.0,820000.0,227000.0,14550000.0,1087900.0,2971200.0,18609100.0,En revisión,2024-09-17
IMP-2026-00446,IM-731792,Persona jurídica,Antioquia,Envigado,3004.90.00,Medicamentos para uso humano,Corea del Sur,2024,17013000.0,1089000.0,242000.0,18344000.0,517400.0,3583700.0,22445100.0,En revisión,2024-03-14
IMP-2026-00003,IM-944962,Persona natural,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,Japón,2025,193195000.0,4103000.0,3777000.0,201075000.0,25107500.0,42974700.0,269157200.0,Con corrección,2025-01-25
IMP-2026-00053,IM-940346,Persona jurídica,Valle del Cauca,Yumbo,6109.10.00,Camisetas de punto de algodón,Corea del Sur,2024,104362000.0,6205000.0,1411000.0,111978000.0,1573400.0,21574800.0,135126200.0,Extemporánea,2024-08-05
IMP-2026-00263,IM-256130,Persona natural,Atlántico,Soledad,6109.10.00,Camisetas de punto de algodón,Brasil,2024,187166000.0,4771000.0,3399000.0,195336000.0,7782200.0,38592500.0,241710700.0,Con corrección,2024-02-17
IMP-2026-00254,IM-678897,Persona jurídica,Santander,Floridablanca,6109.10.00,Camisetas de punto de algodón,Alemania,2024,50335000.0,3876000.0,845000.0,55056000.0,738400.0,10600900.0,66395300.0,Extemporánea,2024-07-08
IMP-2026-00464,IM-851690,Persona jurídica,Santander,Bucaramanga,9403.60.00,Muebles de madera,China,2024,186370000.0,4020000.0,999000.0,191389000.0,23876600.0,40900500.0,256166100.0,Presentada,2024-01-15
IMP-2026-00260,IM-983472,Persona natural,Valle del Cauca,Yumbo,8471.30.00,Máquinas automáticas para procesamiento de datos,ESTADOS UNIDOS,2024,130779000.0,9895000.0,2606000.0,143280000.0,3737400.0,27933300.0,174950700.0,En revisión,2024-07-05
IMP-2026-00334,IM-485548,Persona natural,Atlántico,Soledad,8471.30.00,Máquinas automáticas para procesamiento de datos,Alemania,2025,50566000.0,1185000.0,656000.0,52407000.0,7362700.0,11356200.0,71125900.0,Presentada,2025-10-06
IMP-2026-00370,IM-467506,Persona jurídica,Valle del Cauca,Buenaventura,6109.10.00,Camisetas de punto de algodón,Estados Unidos,2024,138689000.0,6533000.0,1914000.0,147136000.0,3708100.0,28660400.0,179504500.0,Presentada,2024-12-03
IMP-2026-00322,IM-888996,Persona natural,Atlántico,Soledad,6109.10.00,Camisetas de punto de algodón,JAPÓN,2024,8233000.0,477000.0,,8842000.0,174500.0,1713100.0,10729600.0,Con corrección,2024-02-05
IMP-2026-00184,IM-731894,Persona jurídica,Valle del Cauca, cali ,8703.23.00,Vehículos automóviles con motor de émbolo,México,2025,260157000.0,19384000.0,3577000.0,283118000.0,17023200.0,57026800.0,357168000.0,Extemporánea,2025-05-15
IMP-2026-00152,IM-774225,Persona jurídica,Santander,Floridablanca,3004.90.00,Medicamentos para uso humano,Corea del Sur,2025,16831000.0,465000.0,156000.0,17452000.0,950500.0,3496500.0,21899000.0,En revisión,2025-11-19
IMP-2026-00460,IM-436526,Persona jurídica,Cundinamarca,Soacha,9403.60.00,Muebles de madera,Estados Unidos,2024,32813000.0,1091000.0,459000.0,34363000.0,3791900.0,7249400.0,45404300.0,Extemporánea,2024-01-22
IMP-2026-00303,IM-388204,Persona natural,Valle del Cauca,Yumbo,8471.30.00,Máquinas automáticas para procesamiento de datos,Alemania,2024,31929000.0,1264000.0,408000.0,33601000.0,442900.0,6468300.0,40512200.0,En revisión,2024-05-02
IMP-2026-00191,IM-192055,Persona jurídica,Bogotá D.C.,Bogotá,3004.90.00,Medicamentos para uso humano,Corea del Sur,2024,42107000.0,2336000.0,463000.0,44906000.0,368900.0,8602200.0,53877100.0,Presentada,2024-12-15
IMP-2026-00075,IM-709805,Persona jurídica,Antioquia,Medellín,3004.90.00,Medicamentos para uso humano,España,2024,20547000.0,952000.0,127000.0,21626000.0,82200.0,4124600.0,25832800.0,Con corrección,2024-05-22
IMP-2026-00349,IM-638401,Persona natural,Antioquia,Medellín,8471.30.00,Máquinas automáticas para procesamiento de datos,Alemania,2024,72377000.0,4912000.0,835000.0,78124000.0,9583900.0,16664500.0,104372400.0,Con corrección,2024-06-13
IMP-2026-00244,IM-218326,Persona natural,Antioquia,Medellín,8703.23.00,Vehículos automóviles con motor de émbolo,Japón,2024,29234000.0,1856000.0,175000.0,31265000.0,1478600.0,6221300.0,38964900.0,Presentada,2024-12-25
IMP-2026-00491,IM-594312,Persona jurídica,Santander,Floridablanca,8471.30.00,Máquinas automáticas para procesamiento de datos,México,2024,33248000.0,875000.0,494000.0,34617000.0,4268800.0,7388300.0,46274100.0,En revisión,2024-08-20
IMP-2026-00088,IM-591465,Persona jurídica,Antioquia,Itagüí,9403.60.00,Muebles de madera,Japón,2025,11550000.0,499000.0,224000.0,12273000.0,1666700.0,2648500.0,16588200.0,Con corrección,2025-08-04
IMP-2026-00240,IM-528728,Persona natural,Atlántico,Barranquilla,8471.30.00,Máquinas automáticas para procesamiento de datos,México,2025,49017000.0,1080000.0,758000.0,50855000.0,-2268300.0,10093400.0,63216700.0,Extemporánea,2025-01-10
IMP-2026-00144,IM-416061,Persona natural,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,México,2024,31929000.0,1040000.0,337000.0,33306000.0,2420600.0,6788100.0,42514700.0,Con corrección,2024-01-07
IMP-2026-00425,IM-342389,Persona jurídica,Atlántico,,9403.60.00,Muebles de madera,Alemania,2024,10354000.0,424000.0,172000.0,10950000.0,1086300.0,2286900.0,14323200.0,Con corrección,2024-05-21
IMP-2026-00267,IM-598598,Persona jurídica,Atlántico,Barranquilla,6109.10.00,Camisetas de punto de algodón,China,2024,38527000.0,958000.0,320000.0,39805000.0,4079600.0,8338100.0,52222700.0,Presentada,2024-12-19
IMP-2026-00289,IM-606222,Persona natural,Cundinamarca,Chía,9403.60.00,Muebles de madera,Alemania,2024,76301000.0,3448000.0,1112000.0,80861000.0,4822500.0,16279900.0,101963400.0,Extemporánea,2024-06-01
IMP-2026-00137,IM-683286,Persona jurídica,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,Estados Unidos,2024,57460000.0,1776000.0,585000.0,59821000.0,8047000.0,12894900.0,80762900.0,Con corrección,2024-06-28
IMP-2026-00167,IM-362147,Persona natural,Atlántico,Soledad,6109.10.00,Camisetas de punto de algodón,España,2024,70921000.0,4953000.0,1381000.0,77255000.0,1440400.0,14952100.0,93647500.0,Con corrección,2024-10-05
IMP-2026-00084,IM-282256,Persona natural,Santander,Bucaramanga,8703.23.00,Vehículos automóviles con motor de émbolo,México,2024,9529000.0,548000.0,120000.0,10197000.0,1310000.0,2186300.0,13693300.0,Presentada,2024-03-08
IMP-2026-00450,IM-165046,Persona jurídica,Bogotá D.C.,Bogotá,9403.60.00,Muebles de madera,Brasil,2025,60583000.0,4398000.0,1208000.0,66189000.0,3656700.0,13270700.0,83116400.0,Presentada,2025-03-27
IMP-2026-00156,IM-208529,Persona jurídica,Antioquia,Itagüí,3004.90.00,Medicamentos para uso humano,Estados Unidos,2024,24468000.0,1806000.0,152000.0,26426000.0,2079100.0,5416000.0,33921100.0,En revisión,2024-01-15
IMP-2026-00357,IM-848023,Persona jurídica,Santander,Bucaramanga,9403.60.00,Muebles de madera,España,2024,85065000.0,2944000.0,1608000.0,89617000.0,810100.0,17181100.0,107608200.0,Extemporánea,2024-07-26
IMP-2026-00382,IM-647967,Persona jurídica,Atlántico,Barranquilla,8517.12.00,Teléfonos móviles,España,2024,57890000.0,3457000.0,774000.0,62121000.0,6808300.0,13096600.0,82025900.0,En revisión,2024-07-27
IMP-2026-00280,IM-982495,Persona jurídica,Valle del Cauca,Cali,8703.23.00,Vehículos automóviles con motor de émbolo,Corea del Sur,2024,192856000.0,14642000.0,1261000.0,208759000.0,29348200.0,45240400.0,283347600.0,Extemporánea,2024-07-11
IMP-2026-00127,IM-127032,Persona natural,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,China,2024,44916000.0,1515000.0,677000.0,47108000.0,4367800.0,9780400.0,61256200.0,Con corrección,2024-11-28
IMP-2026-00196,IM-158104,Persona natural,Atlántico,Barranquilla,6109.10.00,Camisetas de punto de algodón,México,2025,8858000.0,400000.0,166000.0,9424000.0,512300.0,1887900.0,11824200.0,Con corrección,2025-09-28
IMP-2026-00266,IM-986392,Persona jurídica,Santander,Bucaramanga,9403.60.00,Muebles de madera,Corea del Sur,2024,55642000.0,2476000.0,589000.0,58707000.0,2287400.0,11588900.0,72583300.0,Presentada,2024-02-16
IMP-2026-00467,IM-176115,Persona jurídica,Santander,Bucaramanga,9403.60.00,Muebles de madera,Estados Unidos,2024,66559000.0,3161000.0,815000.0,70535000.0,1412300.0,13670000.0,85617300.0,Con corrección,2024-12-28
IMP-2026-00105,IM-753534,Persona jurídica,Santander,Bucaramanga,8471.30.00,Máquinas automáticas para procesamiento de datos,ESTADOS UNIDOS,2025,24865000.0,624000.0,492000.0,25981000.0,1458600.0,5213500.0,32653100.0,Con corrección,2025-05-11
IMP-2026-00154,IM-159653,Persona jurídica,Atlántico,Barranquilla,8703.23.00,Vehículos automóviles con motor de émbolo,Alemania,2025,268783000.0,9201000.0,1754000.0,279738000.0,6414100.0,54368900.0,340521000.0,Presentada,2025-08-02
IMP-2026-00283,IM-309505,Persona natural,Cundinamarca,Chía,3004.90.00,Medicamentos para uso humano,China,2025,22773000.0,1492000.0,122000.0,24387000.0,80900.0,4648900.0,29116800.0,Extemporánea,2025-02-19
IMP-2026-00392,IM-492073,Persona natural,Cundinamarca,Soacha,3004.90.00,Medicamentos para uso humano,México,2025,10520000.0,403000.0,115000.0,11038000.0,740400.0,2237900.0,14016300.0,Presentada,2025-09-28
IMP-2026-00227,IM-619447,Persona natural,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,Alemania,2024,15820000.0,999000.0,150000.0,16969000.0,1441700.0,3498000.0,21908700.0,Presentada,2024-07-26
IMP-2026-00368,IM-209167,Persona jurídica,Bogotá D.C.,Bogotá,8517.12.00,Teléfonos móviles,México,2024,229079000.0,7837000.0,3827000.0,240743000.0,9923600.0,47626700.0,298293300.0,Con corrección,2024-11-19
IMP-2026-00026,IM-324130,Persona jurídica,Valle del Cauca,Cali,6109.10.00,Camisetas de punto de algodón,China,2025,5457000.0,357000.0,46000.0,5860000.0,67700.0,1126300.0,7054000.0,En revisión,2025-08-16
IMP-2026-00197,IM-397846,Persona natural,Bogotá D.C.,Bogotá,8703.23.00,Vehículos automóviles con motor de émbolo,ALEMANIA,2024,253014000.0,5259000.0,3783000.0,262056000.0,6998300.0,51120300.0,320174600.0,En revisión,2024-06-17
IMP-2026-00065,IM-587623,Persona jurídica,Bogotá D.C.,Bogotá,9403.60.00,Muebles de madera,Corea del Sur,2024,117630000.0,4890000.0,1106000.0,123626000.0,15008700.0,26340600.0,164975300.0,En revisión,2024-10-07
IMP-2026-00016,IM-612340,Persona natural,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,Estados Unidos,2024,114619000.0,7809000.0,701000.0,123129000.0,18227200.0,26857700.0,168213900.0,Con corrección,2024-10-11
IMP-2026-00298,IM-350161,Persona jurídica,Atlántico,Barranquilla,9403.60.00,Muebles de madera,Estados Unidos,2024,9523000.0,646000.0,92000.0,10261000.0,700700.0,2082700.0,13044400.0,En revisión,2024-06-04
IMP-2026-00372,IM-177289,Persona natural,Valle del Cauca,Buenaventura,8517.12.00,Teléfonos móviles,Alemania,2024,60237000.0,3525000.0,850000.0,64612000.0,5298500.0,13283000.0,83193500.0,Presentada,2024-03-15
IMP-2026-00110,IM-581894,Persona jurídica,Atlántico,Barranquilla,6109.10.00,Camisetas de punto de algodón,China,2025,29839000.0,1759000.0,483000.0,32081000.0,2807300.0,6628800.0,41517100.0,Extemporánea,2025-11-09
IMP-2026-00337,IM-181670,Persona jurídica,Bogotá D.C.,Bogotá,9403.60.00,Muebles de madera,Estados Unidos,2025,99566000.0,4708000.0,1268000.0,105542000.0,7739100.0,21523400.0,134804500.0,Presentada,2025-05-27
IMP-2026-00309,IM-239136,Persona natural,VALLE DEL CAUCA,Buenaventura,9403.60.00,Muebles de madera,México,2024,97483000.0,3935000.0,1679000.0,103097000.0,1238900.0,19823800.0,124159700.0,Con corrección,2024-12-28
IMP-2026-00027,IM-543555,Persona jurídica,Cundinamarca,Soacha,3004.90.00,Medicamentos para uso humano,México,2025,17743000.0,1345000.0,,19392000.0,1842400.0,4034500.0,25268900.0,En revisión,2025-08-10
IMP-2026-00077,IM-878967,Persona natural,Bogotá D.C., bogotá ,9403.60.00,Muebles de madera,Brasil,2024,11991000.0,352000.0,105000.0,12448000.0,1025500.0,2560000.0,16033500.0,En revisión,2024-06-04
IMP-2026-00044,IM-428914,Persona jurídica,Valle del Cauca,Yumbo,3004.90.00,Medicamentos para uso humano,Estados Unidos,2025,63949000.0,1807000.0,647000.0,66403000.0,1130200.0,12831300.0,80364500.0,Extemporánea,2025-12-26
IMP-2026-00281,IM-732512,Persona natural,Antioquia,Envigado,9403.60.00,Muebles de madera,España,2024,25484000.0,970000.0,398000.0,26852000.0,271300.0,5153400.0,32276700.0,Con corrección,2024-05-11
IMP-2026-00004,IM-498382,Persona natural,Antioquia,Medellín,6109.10.00,Camisetas de punto de algodón,Corea del Sur,2025,85792000.0,2809000.0,663000.0,89264000.0,2455700.0,17426700.0,109146400.0,Con corrección,2025-02-03
IMP-2026-00466,IM-117711,Persona jurídica,Cundinamarca,Chía,,Muebles de madera,Estados Unidos,2025,6794000.0,311000.0,123000.0,7228000.0,912800.0,1546800.0,9687600.0,Presentada,2025-07-11
IMP-2026-00050,IM-335552,Persona natural,Atlántico,Soledad,8471.30.00,Máquinas automáticas para procesamiento de datos,México,2024,50237000.0,1032000.0,328000.0,51597000.0,5135200.0,10779100.0,67511300.0,Presentada,2024-11-10
IMP-2026-00406,IM-686187,Persona natural,Valle del Cauca,,6109.10.00,Camisetas de punto de algodón,Corea del Sur,2025,176835000.0,10911000.0,3493000.0,191239000.0,6861100.0,37639000.0,235739100.0,Presentada,2025-12-26
IMP-2026-00388,IM-596025,Persona natural,Cundinamarca,Chía,3004.90.00,Medicamentos para uso humano,México,2025,29023000.0,2047000.0,372000.0,31442000.0,2941000.0,6532800.0,40915800.0,Con corrección,2025-10-20
IMP-2026-00494,IM-744610,Persona natural,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,Estados Unidos,2024,9452000.0,549000.0,160000.0,10161000.0,603500.0,2045300.0,12809800.0,Presentada,2024-03-16
IMP-2026-00031,IM-804318,Persona jurídica,Santander,Floridablanca,6109.10.00,Camisetas de punto de algodón,España,2025,53550000.0,1093000.0,678000.0,55321000.0,3463700.0,11169100.0,69953800.0,Con corrección,2025-07-05
IMP-2026-00122,IM-203831,Persona jurídica,Santander,Floridablanca,8517.12.00,Teléfonos móviles,Japón,2024,248626000.0,5366000.0,2647000.0,256639000.0,31202900.0,54690000.0,342531900.0,Con corrección,2024-07-21
IMP-2026-00432,IM-810859,Persona natural,Valle del Cauca,Buenaventura,9403.60.00,Muebles de madera,Corea del Sur,2025,100719000.0,6535000.0,1730000.0,108984000.0,10731800.0,22746000.0,142461800.0,Presentada,2025-01-23
IMP-2026-00116,IM-385765,Persona natural,Bogotá D.C.,Bogotá,6109.10.00,Camisetas de punto de algodón,Alemania,2025,18488000.0,681000.0,356000.0,19525000.0,2607400.0,4205200.0,26337600.0,Extemporánea,2025-09-17
IMP-2026-00476,IM-875753,Persona jurídica,Bogotá D.C.,Bogotá,8703.23.00,Vehículos automóviles con motor de émbolo,ALEMANIA,2024,96403000.0,5768000.0,1875000.0,104046000.0,8742500.0,21429800.0,134218300.0,Con corrección,2024-04-23
IMP-2026-00217,IM-741181,Persona jurídica,Cundinamarca,Mosquera,6109.10.00,Camisetas de punto de algodón,China,2025,38354000.0,2826000.0,652000.0,41832000.0,2668100.0,8455000.0,52955100.0,En revisión,2025-09-25
IMP-2026-00265,IM-497687,Persona jurídica,Santander,Bucaramanga,9403.60.00,Muebles de madera,España,2024,53003000.0,3144000.0,703000.0,56850000.0,741800.0,10942400.0,68534200.0,Presentada,2024-02-13
IMP-2026-00210,IM-513037,Persona jurídica,Atlántico,Soledad,8517.12.00,Teléfonos móviles,COREA DEL SUR,2024,27376000.0,1200000.0,411000.0,28987000.0,891300.0,5676900.0,35555200.0,Con corrección,2024-03-04
IMP-2026-00317,IM-195629,Persona natural,Santander,Floridablanca,9403.60.00,Muebles de madera,China,2024,30788000.0,2220000.0,490000.0,33498000.0,3731900.0,7073700.0,44303600.0,En revisión,2024-07-21
IMP-2026-00385,IM-946561,Persona natural,Santander,Bucaramanga,8517.12.00,Teléfonos móviles,Estados Unidos,2025,35633000.0,2329000.0,364000.0,38326000.0,3822500.0,8008200.0,50156700.0,Extemporánea,2025-06-24
IMP-2026-00002,IM-731262,Persona natural,Valle del Cauca,Cali,8471.30.00,Máquinas automáticas para procesamiento de datos,Brasil,2024,34682000.0,1018000.0,204000.0,35904000.0,4664900.0,7708100.0,48277000.0,Extemporánea,2024-04-17
IMP-2026-00314,IM-756596,Persona jurídica,Atlántico,Soledad,8703.23.00,Vehículos automóviles con motor de émbolo,China,2024,60865000.0,4101000.0,906000.0,65872000.0,4922600.0,13451000.0,84245600.0,Presentada,2024-01-04
IMP-2026-00023,IM-777568,Persona natural,Cundinamarca,Chía,3004.90.00,Medicamentos para uso humano,China,2024,38423000.0,1974000.0,439000.0,40836000.0,155700.0,7788400.0,48780100.0,Extemporánea,2024-11-21
IMP-2026-00318,IM-566686,Persona natural,CUNDINAMARCA,Soacha,6109.10.00,Camisetas de punto de algodón,China,2024,7508000.0,342000.0,76000.0,7926000.0,441100.0,1589700.0,9956800.0,Con corrección,2024-09-22
IMP-2026-00320,IM-911032,Persona natural,Valle del Cauca,Buenaventura,8703.23.00,Vehículos automóviles con motor de émbolo,México,2025,113476000.0,8216000.0,2101000.0,123793000.0,7830900.0,25008500.0,156632400.0,Presentada,2025-03-13
IMP-2026-00008,IM-279451,Persona natural,Bogotá D.C.,Bogotá,9403.60.00,Muebles de madera,México,2024,31776000.0,724000.0,448000.0,32948000.0,842800.0,6420300.0,40211100.0,Extemporánea,2024-10-21
